trial_id,parameters,auc,primary_metric
049,463,0.9508112229972804,0.8533063635896365
039,331,0.9503128547294164,0.8529229820312569
041,325,0.9505105929851954,0.852645121106848
056,205,0.9500366604066299,0.8519675516491756
000,171,0.9499025423617513,0.8512800045957409
046,163,0.9479739144804341,0.8509706991271115
036,121,0.947712627085405,0.8506456713863717
052,105,0.9450688585736642,0.8487955832509425
005,99,0.9487038149268365,0.8482395590507377
004,61,0.9410884650001065,0.8469935689860042
002,45,0.9443574495225323,0.8467320350364788
007,31,0.9152491612970737,0.7878400319283064
038,25,0.8549876990806868,0.7236620195258525
008,19,0.49743756852360227,0.0
