trial_id,parameters,auc,primary_metric
134,13923,0.9698922212066663,0.8922969937201617
118,9901,0.968136062686548,0.8882463921920778
000,9175,0.9674674365655256,0.8872815889170075
145,8753,0.9648506388924667,0.8833238092646511
043,8179,0.9662415924096999,0.8822873487109248
130,7913,0.9655268508711128,0.8821095660955249
068,4823,0.9655540828406299,0.8819611115646382
157,3291,0.9612533587137922,0.8767138032478585
005,3261,0.9621488954135118,0.8721138292500779
003,2905,0.9590681490443529,0.8708977719726312
108,2271,0.9593861849829788,0.8665544943021881
153,1981,0.961219207247932,0.8655515947523893
127,1897,0.9554192770001677,0.8611227516395004
081,1683,0.9565474709852895,0.8604170635028618
021,1599,0.9552511196801576,0.8574945349986847
064,863,0.9489267426866562,0.8503076425360024
029,819,0.9229526624209876,0.8037542971690841
048,433,0.9323231280265554,0.7894715200111264
072,363,0.913192935098903,0.7855977940442823
