trial_id,parameters,auc,primary_metric
101,15349,0.9694431988185926,0.890841474144421
088,11035,0.9674854279178717,0.8882215993783655
075,10363,0.9669975700998548,0.8865003129336853
009,9599,0.9667285731288698,0.8853114672810447
067,9561,0.9665638915046155,0.8841208075200837
155,9525,0.965952664482582,0.8839112780090767
006,7729,0.9647061346234339,0.8812085589630556
140,4855,0.9623830080793777,0.8805104296110854
147,3773,0.9634855583948351,0.8765478123365412
092,3321,0.9582918344088638,0.8716802573615003
039,3225,0.9627965742067282,0.8676877072996695
069,2667,0.961109962351635,0.8635530520860734
026,1727,0.9571535441814274,0.8601727635823802
079,1523,0.9538420420603093,0.8461663355918981
070,1489,0.9397891504747685,0.8254344033548909
141,885,0.9375087247232212,0.8027586540525669
036,419,0.9264344290046672,0.740262320063131
144,391,0.898946046463018,0.7012626193910039
071,363,0.4992863575374677,0.0
