trial_id,parameters,auc,primary_metric
101,15349,0.9613163402168605,0.8714831242573494
119,17739,0.9592055872263365,0.8667401380536431
128,15641,0.959060395300582,0.8659262081205535
134,13923,0.9579205797911612,0.865529220749771
118,9901,0.9581779484501822,0.8635155605141184
130,7913,0.955255269827542,0.8623312501322787
011,10781,0.9530062913087703,0.8623049455616328
143,10645,0.957678544498939,0.8588835372693437
149,8621,0.9509288485204729,0.8562754542073707
022,5337,0.9538337123843224,0.854488557511769
008,7997,0.9524132539897324,0.8542560492953701
078,5357,0.9523827105950895,0.8538294314886876
147,3773,0.9512424794611833,0.8526547963512234
068,4823,0.956051630654058,0.8523297686104838
005,3261,0.9522487062721638,0.8475952482456061
103,3703,0.9467787094687479,0.8465560665293992
039,3225,0.948832565423509,0.8462645997925871
108,2271,0.9477861268727027,0.8456846898328301
081,1683,0.9464502788453839,0.8453300316561901
087,2265,0.9409075692535521,0.8447664486713168
021,1599,0.9446128119306685,0.8370069026821592
026,1727,0.9382317035935582,0.8337811157370874
065,1545,0.9365339912462869,0.8264781203418989
079,1523,0.9463287690181557,0.8262691955336653
070,1489,0.9361850711722446,0.8194678010890697
110,489,0.9241645117557983,0.78793043499294
029,819,0.9112777364364334,0.7707837854998321
048,433,0.898886417261901,0.717409695199567
071,363,0.8951028896354924,0.7056373416056673
055,489,0.8992817353169091,0.7033899637480687
096,419,0.8776592520401969,0.6784302520703511
144,391,0.8347993806740935,0.5718344565687351
072,363,0.570080799505586,0.026015220368808212
